"가구별일련번호","가구구분코드","노인가구여부","가구주_연령","주택소유유무","소득"
00233,1,0,29,2,1740000
00233,1,0,38,1,9059684
00233,1,0,38,2,6610000
00233,1,0,46,1,8525000
00234,1,0,34,2,5939683
00234,2,0,36,2,7733645
00234,2,1,79,1,2098143
00234,2,1,79,1,2964810
00235,1,0,23,2,1575553
00235,1,0,25,2,4128376
00235,2,0,52,2,5000000
00235,2,1,68,1,3650000
00236,1,0,25,1,2493866
00236,1,0,26,2,2410000
00236,1,0,34,1,3613333
00236,1,0,36,1,7002499
00237,1,0,28,2,3770167
00237,1,0,41,2,11115580
00237,2,0,38,2,6300000
00237,2,0,58,1,3550000
00238,1,0,23,2,2373615
00238,1,0,27,2,2410000
00238,2,1,65,1,4689800
00238,2,1,85,2,631200
00239,1,0,28,2,3701000
00239,1,0,42,1,4776107
00239,2,0,50,2,1268347
00239,2,0,59,2,1632700
00240,1,0,58,1,8233333
00240,1,0,62,2,2020000
00240,2,0,43,1,1933333
00240,2,0,68,1,3769503
00241,1,0,28,2,3185000
00241,1,0,34,1,3700000
00241,1,0,44,2,8630000
00241,1,0,71,2,3499120
00242,1,0,26,2,2850000
00242,1,0,34,1,8657059
00242,1,0,41,2,4295173
00242,2,1,85,1,506333
00243,1,0,26,2,2469931
00243,1,0,50,1,4936680
00243,1,0,57,1,13277395
00243,2,1,81,1,2349130
00244,1,0,38,1,7359839
00244,1,0,42,1,7133383
00244,2,0,44,2,2970860
00244,2,1,72,2,1191720
00245,1,0,34,2,4944620
00245,1,0,42,1,12779428
00245,1,0,46,2,5825000
00245,2,0,43,1,4650000
00246,1,0,25,2,4220827
00246,1,0,35,1,3500000
00246,1,0,40,1,9332886
00246,1,0,42,2,2900000
00247,1,0,25,1,2049818
00247,1,0,34,1,8276828
00247,1,0,40,2,4256667
00247,2,0,47,1,10516000
00248,1,0,35,2,5245115
00248,1,0,53,2,4211646
00248,2,1,79,1,2514810
00248,2,1,81,1,2039130
00249,1,0,38,1,6611272
00249,2,0,32,2,2743456
00249,2,0,49,2,4120000
00249,2,1,68,1,3400000
00250,1,0,32,2,3381200
00250,1,0,36,1,6602499
00250,1,0,58,2,6522655
00250,2,0,36,2,8951932
00251,1,0,36,2,2838462
00251,1,0,37,2,2720000
00251,2,0,38,2,6188250
00251,2,0,73,1,6375000
00252,1,0,35,2,6425090
00252,1,0,59,1,7600000
00252,2,0,59,2,2260867
00252,2,1,69,1,4663319
00253,1,0,28,2,3080000
00253,1,0,34,1,2275333
00253,1,0,57,1,9581280
00253,2,0,32,2,1631000
00254,1,0,26,2,2800000
00254,1,0,31,1,9984703
00254,1,0,49,2,7545890
00254,2,0,37,2,11752587
00255,1,0,27,2,2333222
00255,1,0,38,2,2800000
00255,1,0,44,1,4000000
00255,1,0,57,2,2100000
00256,1,0,32,2,3868533
00256,1,0,40,2,7770567
00256,2,0,51,2,1450000
00256,2,1,78,2,903490
00257,1,0,36,2,2692708
00257,2,0,68,1,3004170
00257,2,0,72,1,5453303
00257,2,1,76,1,20298300
00258,1,0,34,2,3674033
00258,1,0,37,1,9252687
00258,1,0,71,2,2741970
00258,2,0,62,2,1088682
00259,1,0,43,2,7546667
00259,1,1,65,1,3585907
00259,2,1,65,1,4697410
00259,2,1,85,1,950000
00260,1,0,51,1,5573360
00260,1,0,52,2,9626774
00260,2,1,68,1,3279880
00260,2,1,80,1,0
00261,1,0,31,2,1162721
00261,1,0,35,2,5203460
00261,2,0,60,2,1625450
00261,2,1,72,2,1332105
00262,1,0,32,2,4817178
00262,1,0,34,1,2326000
00262,1,0,62,1,8175950
00262,2,0,32,2,1340000
00263,1,0,27,2,2244149
00263,1,0,49,2,7679223
00263,2,0,37,2,10292580
00263,2,0,52,2,5200000
00264,1,0,37,2,6111414
00264,1,0,38,2,2800000
00264,1,0,45,1,5743980
00264,2,1,67,1,633333
00265,1,0,57,1,4052000
00265,2,0,49,2,3950000
00265,2,0,51,2,1497647
00265,2,0,54,1,4500000
00266,1,0,38,1,5544787
00266,1,0,55,1,14508500
00266,1,0,63,1,7353967
00266,2,0,57,2,8302055
00267,1,0,26,2,3500000
00267,1,0,40,2,3630057
00267,1,0,42,2,2488750
00267,1,0,52,1,766667
00268,1,0,42,2,6895000
00268,1,0,54,2,4411800
00268,1,1,66,1,1984820
00268,2,0,52,2,6000000
00269,1,0,37,2,10715712
00269,1,0,50,1,2150000
00269,1,0,58,2,7158643
00269,2,0,50,2,1936786
00270,1,0,41,2,7095800
00270,1,0,57,1,4249500
00270,2,0,47,1,4754265
00270,2,0,57,2,7649930
00271,1,0,48,1,12332521
00271,1,0,56,2,17955470
00271,1,0,57,2,2260000
00271,2,1,76,1,20298300
00272,1,0,58,2,6925310
00272,2,0,52,1,0
00272,2,0,63,2,1088682
00272,2,1,78,2,1070157
00273,1,0,37,2,3258140
00273,1,0,49,2,5524830
00273,1,1,72,1,2829877
00273,2,1,66,1,4864077
00274,1,0,37,1,9422356
00274,1,0,45,2,17531561
00274,1,0,46,2,2599933
00274,2,1,81,1,0
00275,1,0,38,1,10515120
00275,1,0,51,2,8517667
00275,1,0,59,2,6629141
00275,2,0,69,1,2646170
00276,1,0,34,2,11133147
00276,1,0,57,2,2100000
00276,1,0,72,2,2294110
00276,2,0,72,1,5453290
00277,1,0,37,1,9752576
00277,1,0,38,1,9457776
00277,1,0,50,2,6584260
00277,2,1,86,1,500000
00278,1,0,43,2,8900000
00278,1,0,46,2,2546667
00278,1,0,51,1,4857780
00278,1,0,52,1,8377780
00279,1,0,51,2,867333
00279,1,0,51,2,9312333
00279,1,0,53,2,6809310
00279,2,1,72,2,1374530
00280,1,0,35,2,5790125
00280,1,0,62,2,1866667
00280,1,0,63,1,6983300
00280,2,0,25,2,6800000
00281,1,0,26,2,3000000
00281,1,0,50,1,5423880
00281,1,0,51,2,1189535
00281,1,0,55,2,2330000
00282,1,0,50,2,2264156
00282,2,0,44,2,7254760
00282,2,0,52,2,6000000
00282,2,1,65,2,824980
00283,1,0,37,2,8724149
00283,1,0,50,2,2660405
00283,1,0,60,2,1650960
00283,2,0,25,2,11473333
00284,1,0,34,2,4726800
00284,1,0,55,2,2163333
00284,1,0,58,1,4745050
00284,2,1,67,1,600000
00285,1,0,51,2,2901385
00285,1,0,56,2,14509067
00285,1,0,57,2,4278135
00285,2,0,55,1,4500000
00286,1,0,38,1,5644787
00286,1,0,56,2,3186478
00286,1,0,60,2,1750000
00286,1,1,72,1,2530610
00287,1,0,39,2,2500000
00287,1,0,46,2,20116080
00287,1,0,52,1,1120000
00287,2,0,52,2,2966667
00288,1,0,27,2,5041333
00288,1,0,33,2,3737270
00288,1,0,59,2,6351623
00288,1,1,66,1,1984820
00289,1,0,50,1,2350000
00289,1,0,53,1,1330333
00289,2,0,31,2,3000000
00289,2,0,31,2,36667
00290,1,0,32,2,2655558
00290,1,0,36,2,5902717
00290,1,0,38,2,3653520
00290,1,1,69,2,1588273
00291,1,0,27,2,2434756
00291,1,0,37,1,2548325
00291,1,0,50,1,11906450
00291,2,0,56,2,221497
00292,1,0,28,2,2700000
00292,1,1,67,1,1984820
00292,2,0,44,2,7990406
00292,2,0,64,2,700000
00293,1,0,50,1,2150000
00293,2,0,36,2,6000000
00293,2,0,67,1,2054000
00293,2,1,79,2,1260600
00294,1,0,31,2,2525000
00294,1,0,37,1,5812470
00294,1,0,45,2,8584457
00294,2,0,53,2,4084000
00295,1,0,38,1,11094560
00295,1,1,69,1,1588093
00295,2,0,25,2,12370000
00295,2,0,53,1,20000000
00296,1,0,34,2,9803290
00296,1,0,49,1,7607504
00296,1,0,55,2,2000000
00296,2,0,50,1,2406200
00297,1,0,38,1,5746749
00297,1,0,38,2,3275400
00297,1,0,51,2,2741965
00297,2,0,54,2,7700000
00298,1,0,52,1,6634167
00298,1,0,60,2,2123500
00298,1,1,67,1,625415
00298,2,0,56,2,0
00299,1,1,83,1,7000000
00299,2,0,52,1,4250000
00299,2,0,52,2,2104760
00299,2,1,79,2,1130000
00300,1,0,46,2,7057572
00300,1,0,51,2,1228067
00300,1,0,63,1,9100000
00300,2,0,53,2,1854760
00301,1,0,42,2,3185560
00301,1,0,52,1,6090200
00301,1,0,62,2,1432667
00301,2,0,37,2,1146640
00302,1,0,27,2,3879460
00302,1,0,52,2,1400857
00302,2,0,66,1,834360
00302,2,1,66,2,781630
00303,1,0,29,1,2691416
00303,1,0,39,2,2500000
00303,1,0,50,2,2652710
00303,2,1,66,2,1366450
00304,1,0,27,2,5566307
00304,1,0,50,2,2839710
00304,1,0,63,2,2557429
00304,1,0,79,2,684500
00305,1,0,33,2,2404120
00305,1,0,58,2,664427
00305,1,1,71,2,920000
00305,2,0,31,2,0
00306,1,0,32,2,2685978
00306,2,0,31,2,3133333
00306,2,0,49,2,670000
00306,2,1,83,2,2100000
00307,1,0,24,2,2236565
00307,1,0,29,2,2520000
00307,1,0,60,2,2126675
00307,2,0,32,2,5879457
00308,1,0,28,2,1754643
00308,1,0,38,1,5850000
00308,1,0,38,2,4750000
00308,1,0,61,2,1850000
00309,1,0,31,2,2100000
00309,1,1,69,2,1880000
00309,2,0,33,2,0
00309,2,0,48,1,3840489
00310,1,0,27,2,2403800
00310,1,0,37,1,3130125
00310,1,0,49,1,10235602
00310,2,0,31,2,3000000
00311,1,0,46,1,11134167
00311,1,0,50,2,3950000
00311,2,0,33,2,4433333
00311,2,0,53,2,4090667
00312,1,0,38,1,6000000
00312,1,0,55,1,9635812
00312,2,0,30,2,1166550
00312,2,0,53,1,7643573
00313,1,0,34,2,12287000
00313,1,0,49,1,7737320
00313,1,0,65,1,7900000
00313,2,1,80,1,1200000
00314,1,0,38,1,5536840
00314,2,0,65,1,2416660
00314,2,0,73,1,4459000
00314,2,1,65,2,725877
00315,1,0,35,1,11792683
00315,1,0,46,1,10827502
00315,1,0,53,1,6356640
00315,2,1,72,1,2055333
00316,1,0,34,2,6072994
00316,1,0,55,1,14931699
00316,2,0,36,1,6344868
00316,2,1,78,2,630443
00317,1,0,34,2,11316667
00317,1,0,39,1,16902234
00317,1,0,56,2,4789083
00317,2,0,41,1,6600000
00318,1,0,31,2,2700000
00318,1,0,32,2,2886666
00318,1,0,53,1,10052870
00318,2,0,73,1,4459000
00319,1,0,53,1,6056640
00319,1,1,69,1,1488093
00319,2,0,53,2,1854760
00319,2,0,63,1,4586810
00320,1,0,37,2,14700000
00320,2,0,36,1,12923067
00320,2,0,37,2,1211390
00320,2,0,50,1,3305910
00321,1,0,61,1,5731463
00321,1,0,63,2,2593024
00321,2,0,42,1,6266667
00321,2,0,54,2,7433333
00322,1,0,37,1,5399520
00322,1,0,58,2,626321
00322,1,1,67,1,889093
00322,2,0,67,2,2554760
00323,1,0,42,1,5166667
00323,1,0,54,1,13529240
00323,2,0,66,1,803700
00323,2,1,83,2,3162117
00324,1,0,59,1,4176667
00324,1,0,60,2,3589090
00324,1,0,65,1,2605397
00324,2,0,50,1,4414770
00325,1,0,30,2,3310000
00325,1,0,38,2,4433333
00325,1,1,68,1,5191613
00325,2,0,54,2,8000000
00326,1,0,54,1,7338000
00326,1,0,65,1,7933333
00326,1,1,67,1,754760
00326,2,0,44,2,1171300
00327,1,0,42,2,3229380
00327,1,0,43,1,4590000
00327,1,0,54,1,7586148
00327,2,0,65,1,2416660
00328,1,0,27,2,4038355
00328,1,0,36,2,4044080
00328,1,0,59,1,3738333
00328,2,1,72,1,809570
00329,1,0,29,1,2888086
00329,1,0,46,1,10609169
00329,1,1,68,1,4663287
00329,2,1,71,1,1054760
00330,1,0,31,1,3402340
00330,1,0,53,1,4854760
00330,1,0,54,1,6586325
00330,1,0,55,1,12667879
00331,1,0,24,2,2225899
00331,1,0,31,1,3171903
00331,1,0,34,2,11287000
00331,1,0,34,2,9398020
00332,1,0,24,2,2315879
00332,1,0,41,1,2566311
00332,1,0,57,1,11777777
00332,2,0,73,1,4459000
00333,1,0,32,2,3151424
00333,1,0,41,1,2166311
00333,1,0,53,1,6056640
00333,1,0,54,2,3246667
00334,1,0,29,2,2497520
00334,1,0,33,2,3134604
00334,2,0,37,1,14153100
00334,2,0,66,1,3544900
00335,1,0,29,2,2497500
00335,1,0,36,2,2500000
00335,2,0,42,1,6200000
00335,2,0,49,2,803333
00336,1,0,29,2,2653333
00336,1,0,53,2,2550000
00336,2,0,29,2,0
00336,2,1,71,2,1100000
00337,1,0,45,2,1800000
00337,1,0,61,2,2050000
00337,2,1,66,2,608425
00337,2,1,73,2,668400
00338,1,0,31,2,2300000
00338,1,1,78,1,2247600
00338,2,0,46,2,15439760
00338,2,1,75,1,1178400
00339,1,0,28,2,2537133
00339,1,0,48,2,3940097
00339,2,1,79,1,1054760
00339,2,1,88,1,7015000
00340,1,0,32,2,3989885
00340,1,0,49,1,8330000
00340,1,0,55,2,2016667
00340,2,1,86,1,1570000
00341,1,0,29,2,3167816
00341,2,0,52,2,2000000
00341,2,0,63,1,5026810
00341,2,0,71,1,3785667
00342,1,0,37,2,14453850
00342,2,0,29,2,5000000
00342,2,0,63,1,4591810
00342,2,0,68,2,2984920
00343,1,0,23,2,3938066
00343,1,0,35,2,6500000
00343,1,0,52,2,4000393
00343,2,0,66,1,803700
00344,1,0,35,2,6650000
00344,1,0,40,2,736667
00344,2,0,54,2,400000
00344,2,0,70,1,7632513
00345,1,0,27,2,5456746
00345,1,0,29,2,949145
00345,1,1,72,2,1934250
00345,2,0,71,1,7399180
00346,1,0,27,1,5250000
00346,1,0,27,2,5343667
00346,1,0,64,1,9300000
00346,2,0,48,2,5266667
00347,1,0,32,2,2000000
00347,1,0,42,2,3310680
00347,2,0,48,2,4666667
00347,2,0,58,2,2900000
00348,1,0,25,2,2329700
00348,1,0,28,2,3879460
00348,1,0,62,1,5227095
00348,2,0,81,2,540000
00349,1,0,34,1,7235732
00349,1,0,34,2,3425300
00349,1,0,37,1,5638807
00349,2,1,71,2,254760
00350,1,0,20,2,2100000
00350,1,0,30,1,2925016
00350,1,0,53,2,1985200
00350,2,0,61,2,5597150
00351,1,0,31,1,3302660
00351,1,0,53,2,1767000
00351,1,0,55,2,4798150
00351,1,0,59,1,23648667
00352,1,0,24,2,2200000
00352,1,0,46,2,2300000
00352,1,0,55,2,5862983
00352,1,0,65,1,7139710
00353,1,0,41,1,2752411
00353,1,0,51,1,5411800
00353,1,0,65,1,7890733
00353,2,0,28,2,2310000
00354,1,0,33,2,3000975
00354,1,0,51,1,4690555
00354,1,0,65,1,2497483
00354,1,1,73,2,951750
00355,1,0,29,2,2497500
00355,1,0,31,2,2979667
00355,1,0,57,2,6894165
00355,2,0,48,1,3700000
00356,1,0,51,2,1899500
00356,1,0,54,1,5832693
00356,1,1,73,1,2018510
00356,2,0,46,2,14478469
00357,1,0,36,2,4166390
00357,1,0,49,1,8330000
00357,1,1,65,2,762770
00357,2,0,57,1,11292700
00358,1,0,54,1,5942000
00358,1,0,58,2,2655103
00358,2,0,60,1,11060860
00358,2,1,72,1,1221427
00359,1,0,36,2,2808333
00359,1,0,36,2,3381730
00359,1,0,40,1,11482030
00359,2,1,71,1,2901190
00360,1,0,25,2,2966667
00360,1,0,47,1,11896811
00360,2,0,29,2,379293
00360,2,1,72,1,554760
00361,1,0,54,1,2854760
00361,1,0,57,1,9910453
00361,2,0,55,2,0
00361,2,1,71,2,364760
00362,1,0,35,2,4000000
00362,2,0,59,1,0
00362,2,0,61,2,6625000
00362,2,0,64,1,1754660
00363,1,0,29,2,1833333
00363,2,0,56,2,15441550
00363,2,0,60,2,3892500
00363,2,1,67,1,3444900
00364,1,0,28,2,2625000
00364,1,0,36,2,2675000
00364,1,0,53,2,1767000
00364,2,0,31,2,133333
00365,1,0,55,2,4798150
00365,2,0,23,2,968000
00365,2,0,29,2,1250000
00365,2,1,73,2,1907600
00366,1,0,26,2,2161061
00366,1,0,65,1,7488200
00366,2,0,55,2,0
00366,2,1,75,1,807600
00367,1,0,36,2,2213333
00367,1,0,48,2,4177960
00367,1,0,51,1,4518950
00367,2,0,59,1,0
00368,1,0,27,2,2225000
00368,1,0,29,2,1700000
00368,1,0,40,2,3912045
00368,1,0,55,2,2450000
00369,1,0,25,2,2245635
00369,2,0,31,2,0
00369,2,0,72,1,4019000
00369,2,1,74,1,4000000
00370,1,0,21,2,3100000
00370,1,0,24,2,1213333
00370,1,0,28,2,3765916
00370,2,0,24,2,200000
00371,1,0,28,2,3566350
00371,1,0,39,2,1850000
00371,1,0,53,2,3504010
00371,2,0,25,2,2057400
00372,1,0,30,2,8336170
00372,1,0,41,2,966667
00372,1,1,73,2,1580000
00372,2,0,22,2,6174
00373,1,0,19,2,2835959
00373,1,0,45,2,4500000
00373,1,1,73,2,2080000
00373,2,0,34,2,2049227
00374,1,0,26,2,2166667
00374,1,0,27,1,4850000
00374,1,0,59,1,3818856
00374,2,0,49,1,3566667
00375,1,0,41,1,4089370
00375,1,1,73,1,2018510
00375,2,0,58,2,3244833
00375,2,0,60,1,9283333
00376,1,0,27,1,4850000
00376,1,0,60,2,3305333
00376,2,0,54,1,15283333
00376,2,0,57,1,10223333
00377,1,0,41,1,3882786
00377,1,0,54,1,2854760
00377,2,0,55,1,6000000
00377,2,0,58,2,2900500
00378,1,0,35,2,4579868
00378,1,0,37,1,6562000
00378,1,0,61,2,3133333
00378,1,1,72,1,1479483
00379,1,0,41,1,4133056
00379,1,0,58,1,11800000
00379,2,0,48,2,1003500
00379,2,1,69,2,3263843
00380,1,0,41,1,9380000
00380,1,0,59,1,3856848
00380,1,1,72,1,1355817
00380,2,0,43,2,3600000
00381,1,0,42,1,2100000
00381,2,0,48,2,720167
00381,2,0,82,2,740000
00381,2,1,67,1,3444900
00382,1,0,55,2,5468100
00382,1,0,59,1,3082161
00382,1,1,76,1,2191500
00382,2,1,73,2,907600
00383,1,0,27,2,2400000
00383,1,0,58,1,8621427
00383,2,0,47,2,3300000
00383,2,1,76,1,1307600
00384,1,0,27,2,2500000
00384,1,0,36,2,4438490
00384,1,0,49,2,3877000
00384,2,1,86,1,1566667
00385,1,0,20,2,2559022
00385,1,0,55,2,5064143
00385,1,0,56,2,1937930
00385,2,0,60,1,10056865
00386,1,0,59,1,23338243
00386,2,0,47,2,3500000
00386,2,0,72,1,3269000
00386,2,0,75,1,7517435
00387,1,0,24,2,1820000
00387,1,0,24,2,2130000
00387,1,0,37,2,4505157
00387,1,0,47,2,2533333
00388,1,0,39,2,1850000
00388,1,0,44,1,5850760
00388,1,0,45,1,8512915
00388,2,0,28,2,2721333
00389,1,0,58,1,3369510
00389,2,0,50,2,2084160
00389,2,0,58,1,6756100
00389,2,1,72,1,2871187
00390,1,0,49,2,5524046
00390,1,0,61,1,5381450
00390,2,0,35,2,1683360
00390,2,0,37,1,8516492
00391,1,0,41,1,12530333
00391,1,0,47,2,4482017
00391,1,0,60,1,4007062
00391,2,0,44,1,2000000
00392,1,0,24,2,425066
00392,1,0,34,1,10291885
00392,1,0,39,1,13847696
00392,1,0,41,1,3994120
00393,1,0,26,2,3300000
00393,1,0,27,2,2582880
00393,1,0,47,2,2400000
00393,2,1,81,1,780000
00394,1,0,32,2,306490
00394,1,0,48,1,5664000
00394,2,0,28,2,2307000
00394,2,0,58,2,370000
00395,1,0,27,2,2133333
00395,1,0,44,1,2448260
00395,2,0,47,1,3066667
00395,2,0,50,2,1949160
00396,1,0,29,2,4116340
00396,1,0,55,2,8800000
00396,1,0,61,1,9012820
00396,1,1,67,1,3982887
00397,1,0,27,2,2778667
00397,1,0,47,1,10320050
00397,2,1,73,1,1396543
00397,2,1,73,2,817500
00398,1,0,45,1,3628057
00398,1,0,57,1,9727640
00398,1,0,58,2,5930800
00398,2,1,76,1,2433333
00399,1,0,28,2,1386667
00399,1,0,51,2,1728000
00399,2,0,65,1,1349660
00399,2,1,68,1,1100000
00400,1,0,27,2,2940000
00400,1,0,41,1,11380000
00400,1,0,51,2,3600000
00400,1,0,58,1,6195670
00401,1,0,39,1,15634630
00401,1,0,55,2,5091600
00401,1,1,65,2,1500000
00401,2,1,70,2,1089200
00402,1,0,28,2,2583333
00402,1,0,49,1,6217333
00402,2,0,47,2,3450000
00402,2,1,75,2,1163083
00403,1,0,37,2,4628490
00403,1,0,44,1,2573117
00403,2,0,24,2,1944420
00403,2,0,72,1,4790651
00404,1,0,26,2,2332222
00404,1,0,55,2,9815107
00404,1,0,65,2,2804760
00404,2,0,61,2,866460
00405,1,0,28,2,2906667
00405,1,0,37,2,2915000
00405,1,0,63,2,7200000
00405,2,1,79,2,841280
00406,1,0,27,2,2383333
00406,1,0,43,2,2528700
00406,2,0,56,1,3000000
00406,2,1,70,2,1089167
00407,1,0,25,2,2521870
00407,1,0,49,2,4282000
00407,1,0,62,2,2899200
00407,1,1,67,2,1253880
00408,1,0,21,2,1249000
00408,1,0,37,2,3492000
00408,1,0,44,1,5443280
00408,2,0,50,2,4750000
00409,1,0,45,2,4780000
00409,1,0,64,1,3651283
00409,1,1,72,1,1304760
00409,2,1,73,1,3058420
00410,1,0,26,2,2300000
00410,1,0,45,2,1333333
00410,1,0,49,2,5510724
00410,2,1,74,2,578500
00411,1,0,27,2,2250000
00411,1,0,47,2,4386667
00411,1,0,56,2,3611283
00411,1,0,57,2,4200000
00412,1,0,25,2,2348100
00412,1,0,35,1,9965844
00412,1,0,56,2,1059333
00412,1,0,61,1,5567195
00413,1,0,22,2,2053600
00413,1,0,39,2,4763100
00413,1,0,54,2,5540000
00413,1,1,72,1,2944937
00414,1,0,61,1,4200000
00414,2,0,53,2,1037070
00414,2,0,60,1,9200000
00414,2,1,73,2,819000
00415,1,0,25,2,2053720
00415,1,0,58,2,5933000
00415,2,0,54,1,5500000
00415,2,1,65,2,2466667
00416,1,0,37,1,10570000
00416,1,0,52,2,2663433
00416,1,0,61,2,3106630
00416,2,1,68,2,747000
00417,1,0,44,1,11398403
00417,1,1,66,2,982677
00417,2,0,53,2,816493
00417,2,1,69,2,1734700
00418,1,0,34,1,16503948
00418,1,0,44,2,2387607
00418,1,0,58,1,6149543
00418,1,0,58,2,2266533
00419,1,0,48,1,9194545
00419,1,0,59,2,3529247
00419,2,0,39,1,2700000
00419,2,0,64,1,2829453
00420,2,0,55,1,6318600
00420,2,0,60,1,0
00420,2,0,66,1,5202000
00420,2,0,82,1,3576720
00421,1,0,37,1,2940000
00421,1,0,45,2,4530000
00421,1,0,58,1,7658920
00421,2,1,81,2,1162900
00422,1,0,26,2,2166667
00422,1,0,58,1,5766667
00422,2,0,65,1,1624660
00422,2,1,83,1,1560000
00423,1,0,56,2,3466977
00423,2,0,66,2,1877168
00423,2,1,78,1,500000
00423,2,1,86,1,1700000
00424,1,0,28,2,2840000
00424,1,0,48,1,5461785
00424,2,0,61,1,1891108
00424,2,1,67,2,941333
00425,1,0,53,2,4438400
00425,1,1,67,1,2441603
00425,2,0,60,1,10262667
00425,2,1,70,2,1089250
00426,1,0,34,1,6911365
00426,1,0,49,2,4282000
00426,1,0,63,2,1355500
00426,2,0,75,1,8321356
00427,1,0,25,2,924877
00427,1,0,37,2,3492000
00427,1,0,39,1,4618519
00427,2,0,56,1,4250000
00428,1,0,28,2,3464560
00428,1,0,57,2,5825000
00428,1,1,72,1,1304760
00428,2,0,55,1,5801933
00429,1,0,29,2,3312913
00429,1,0,38,1,3968667
00429,1,1,76,1,2467443
00429,2,1,74,2,578500
00430,1,0,68,2,1460000
00430,1,1,66,2,1678000
00430,2,0,32,2,1293601
00430,2,0,65,2,6443290
00431,1,0,30,2,3232376
00431,1,0,56,2,2910000
00431,1,0,61,2,2862712
00431,2,0,76,2,1680000
00432,1,0,31,1,4311090
00432,1,0,55,2,2000000
00432,2,0,53,2,846310
00432,2,1,65,1,4040739
00433,1,0,44,2,2191609
00433,2,0,44,2,3700000
00433,2,0,47,1,2100000
00433,2,0,62,1,2476320
00434,1,0,42,1,2083917
00434,1,0,51,2,1269684
00434,1,0,59,2,666667
00434,1,1,67,1,4115660
00435,2,0,82,1,4341757
00435,2,1,73,1,1629669
00435,2,1,73,1,1711185
00435,2,1,76,1,1463350
00436,1,0,45,1,3761390
00436,2,0,47,1,5724613
00436,2,0,49,1,10666667
00436,2,0,60,1,9996000
00437,1,0,49,1,3326950
00437,2,0,62,1,2916127
00437,2,0,75,1,7896366
00437,2,1,68,1,1200000
00438,1,0,43,1,4250000
00438,1,0,67,2,3434310
00438,2,0,30,2,1683360
00438,2,1,78,1,5544910
00439,1,0,46,1,7789660
00439,1,0,56,1,4050000
00439,1,0,57,2,4550000
00439,1,0,73,1,3911786
00440,1,0,33,2,4166600
00440,1,0,43,1,5000000
00440,1,0,59,1,4879670
00440,1,0,61,2,1226740
00441,1,0,25,2,1503222
00441,1,0,34,1,6915245
00441,1,0,50,1,6300000
00441,2,0,57,2,7963
00442,1,0,28,2,2527578
00442,1,0,39,1,4833334
00442,1,1,65,2,1500000
00442,1,1,66,2,2630390
00443,1,0,29,2,3618955
00443,1,0,43,2,2851026
00443,2,0,55,1,5668600
00443,2,1,75,2,983140
00444,1,0,38,1,3927000
00444,2,0,32,2,1691490
00444,2,0,51,2,3250000
00444,2,0,80,1,4068970
00445,1,0,30,2,3099043
00445,1,0,50,2,2400000
00445,1,0,65,2,3741060
00445,2,0,45,1,4950000
00446,1,1,81,2,570000
00446,2,0,60,1,8247860
00446,2,1,65,1,3895311
00446,2,1,80,2,959237
00447,1,0,43,1,3666667
00447,1,0,46,1,7250000
00447,1,0,55,2,4218400
00447,2,0,57,1,3500000
00448,1,1,77,2,720000
00448,2,0,56,1,2500000
00448,2,0,74,1,2200000
00448,2,0,78,1,1952730
00449,1,0,44,1,4400000
00449,2,0,61,1,7980738
00449,2,1,78,1,1533460
00449,2,1,78,2,1557493
00450,1,0,39,2,5078350
00450,1,0,42,2,12193548
00450,1,0,50,1,6327500
00450,2,0,45,1,430250
00451,1,0,44,1,10603753
00451,1,0,62,1,4466667
00451,2,0,53,1,800000
00451,2,0,65,2,6443290
00452,1,0,25,2,1486803
00452,1,0,64,1,3485380
00452,1,0,65,2,3066760
00452,2,0,76,2,1500183
00453,1,0,32,1,3424000
00453,1,0,54,1,3565465
00453,2,1,69,2,1162333
00453,2,1,80,2,780660
00454,1,0,53,1,2547863
00454,1,0,53,1,7672470
00454,2,0,44,2,3600000
00454,2,0,57,1,500000
00455,1,0,30,2,5614744
00455,1,0,42,1,2133917
00455,1,0,64,2,6006617
00455,2,1,81,1,2483333
00456,1,0,31,2,4715177
00456,1,0,44,1,8776158
00456,2,1,77,1,1709677
00456,2,1,85,1,1035992
00457,1,0,38,2,6997410
00457,1,0,58,1,6055650
00457,2,0,25,2,1300000
00457,2,0,31,2,1202400
00458,1,0,32,2,8598525
00458,1,0,48,1,6028200
00458,2,0,43,1,2580933
00458,2,0,64,1,3329870
00459,1,0,37,1,4773365
00459,1,0,37,2,3088500
00459,1,0,46,1,6770253
00459,1,0,53,1,5833180
00460,1,0,27,2,2976500
00460,1,0,30,2,1390000
00460,1,0,54,1,700000
00460,1,0,59,1,4124107
00461,1,0,55,1,8950000
00461,2,0,38,1,993137
00461,2,0,43,2,1900000
00461,2,0,74,1,1700000
00462,1,0,31,2,4767333
00462,1,1,66,1,1653520
00462,2,0,45,1,5000000
00462,2,1,79,2,1429710
00463,1,0,32,2,100000
00463,1,0,39,2,4602000
00463,2,0,48,1,3225000
00463,2,1,72,2,1779146
00464,1,0,41,2,3229720
00464,1,0,62,1,4200000
00464,1,1,66,2,2854130
00464,1,1,67,1,4754780
00465,1,0,26,2,2034494
00465,2,1,65,1,1604440
00465,2,1,67,2,1057667
00465,2,1,74,1,1130853
00466,1,0,46,1,3361390
00466,1,0,53,2,2436167
00466,2,0,49,1,0
00466,2,1,69,2,892500
00467,1,0,51,1,6166667
